"","build","computer.platform","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","stimulusitem3","response","latency"
"3430","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",3,"white_background_main_hc","+","scenes/forest_072.jpg","2",5004
"3431","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",4,"white_background_main_hc","+","scenes/city_059.jpg","2",6619
"3432","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",5,"white_background_main_hc","+","scenes/forest_014.jpg","3",2703
"3433","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",6,"white_background_main_hc","+","scenes/city_018.jpg","3",19397
"3434","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",7,"white_background_main_hc","+","scenes/forest_015.jpg","3",3346
"3435","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",8,"white_background_main_hc","+","scenes/beach_132.jpg","3",2687
"3436","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",9,"white_background_main_hc","+","scenes/beach_049.jpg","2",4944
"3437","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",10,"white_background_main_hc","+","scenes/forest_113.jpg","3",2217
"3438","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",11,"white_background_main_hc","+","scenes/beach_137.jpg","2",1439
"3439","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",12,"white_background_main_hc","+","scenes/station_023.jpg","3",4142
"3440","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",13,"white_background_main_hc","+","scenes/station_025.jpg","3",1991
"3441","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",14,"white_background_main_hc","+","scenes/forest_043.jpg","2",5906
"3442","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",15,"white_background_main_hc","+","scenes/station_030.jpg","3",5868
"3443","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",16,"white_background_main_hc","+","scenes/station_029.jpg","3",1314
"3444","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",17,"white_background_main_hc","+","scenes/beach_134.jpg","3",2553
"3445","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",18,"white_background_main_hc","+","scenes/forest_107.jpg","4",3695
"3446","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",19,"white_background_main_hc","+","scenes/beach_131.jpg","4",2016
"3447","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",20,"white_background_main_hc","+","scenes/station_103.jpg","4",3130
"3448","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",21,"white_background_main_hc","+","scenes/station_072.jpg","2",3980
"3449","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",22,"white_background_main_hc","+","scenes/forest_039.jpg","3",3146
"3450","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",23,"white_background_main_hc","+","scenes/station_055.jpg","2",1574
"3451","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",24,"white_background_main_hc","+","scenes/beach_130.jpg","4",4867
"3452","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",25,"white_background_main_hc","+","scenes/city_032.jpg","3",4358
"3453","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",26,"white_background_main_hc","+","scenes/city_117.jpg","2",2577
"3454","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",27,"white_background_main_hc","+","scenes/station_064.jpg","2",2748
"3455","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",28,"white_background_main_hc","+","scenes/forest_053.jpg","1",4732
"3456","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",29,"white_background_main_hc","+","scenes/forest_118.jpg","3",3644
"3457","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",30,"white_background_main_hc","+","scenes/city_025.jpg","4",4527
"3458","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",31,"white_background_main_hc","+","scenes/beach_101.jpg","3",2150
"3459","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",32,"white_background_main_hc","+","scenes/station_102.jpg","4",4868
"3460","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",33,"white_background_main_hc","+","scenes/city_029.jpg","3",3654
"3461","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",34,"white_background_main_hc","+","scenes/station_034.jpg","2",5039
"3462","5.0.7.0","win","20:24:24",87,"HC",3,"beginning_B2_hc_trial",35,"images/block2_inst.jpg","0","0","57",3200
"3463","5.0.7.0","win","20:24:24",87,"HC",3,"reminder_hc_trial",36,"images/hot_cold_scale_reminder.jpg","0","0","57",670
"3464","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",37,"white_background_main_hc","+","scenes/forest_031.jpg","4",2243
"3465","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",38,"white_background_main_hc","+","scenes/station_010.jpg","3",1746
"3466","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",39,"white_background_main_hc","+","scenes/beach_002.jpg","3",3615
"3467","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",40,"white_background_main_hc","+","scenes/forest_042.jpg","1",1630
"3468","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",41,"white_background_main_hc","+","scenes/station_101.jpg","4",2983
"3469","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",42,"white_background_main_hc","+","scenes/city_070.jpg","2",3582
"3470","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",43,"white_background_main_hc","+","scenes/city_063.jpg","1",4477
"3471","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",44,"white_background_main_hc","+","scenes/beach_044.jpg","5",4376
"3472","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",45,"white_background_main_hc","+","scenes/city_075.jpg","2",2368
"3473","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",46,"white_background_main_hc","+","scenes/beach_080.jpg","2",5801
"3474","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",47,"white_background_main_hc","+","scenes/city_062.jpg","2",1763
"3475","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",48,"white_background_main_hc","+","scenes/beach_050.jpg","1",1167
"3476","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",49,"white_background_main_hc","+","scenes/beach_133.jpg","4",2267
"3477","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",50,"white_background_main_hc","+","scenes/city_073.jpg","1",1173
"3478","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",51,"white_background_main_hc","+","scenes/city_102.jpg","2",3575
"3479","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",52,"white_background_main_hc","+","scenes/forest_045.jpg","3",1637
"3480","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",53,"white_background_main_hc","+","scenes/beach_067.jpg","2",1393
"3481","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",54,"white_background_main_hc","+","scenes/beach_051.jpg","2",917
"3482","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",55,"white_background_main_hc","+","scenes/city_019.jpg","4",2155
"3483","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",56,"white_background_main_hc","+","scenes/beach_077.jpg","2",4378
"3484","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",57,"white_background_main_hc","+","scenes/station_108.jpg","2",1117
"3485","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",58,"white_background_main_hc","+","scenes/city_023.jpg","3",2453
"3486","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",59,"white_background_main_hc","+","scenes/forest_050.jpg","1",1160
"3487","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",60,"white_background_main_hc","+","scenes/station_062.jpg","1",2492
"3488","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",61,"white_background_main_hc","+","scenes/city_016.jpg","4",1652
"3489","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",62,"white_background_main_hc","+","scenes/station_056.jpg","1",4821
"3490","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",63,"white_background_main_hc","+","scenes/forest_056.jpg","1",871
"3491","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",64,"white_background_main_hc","+","scenes/city_020.jpg","4",2229
"3492","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",65,"white_background_main_hc","+","scenes/beach_057.jpg","1",1229
"3493","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",66,"white_background_main_hc","+","scenes/station_113.jpg","2",910
"3494","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",67,"white_background_main_hc","+","scenes/forest_102.jpg","1",670
"3495","5.0.7.0","win","20:24:24",87,"HC",3,"likert_hc",68,"white_background_main_hc","+","scenes/forest_044.jpg","1",1398
"3496","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",1,"white_background_prac_nq","+","scenes/noisy_quiet_prac01.jpg","5",5390
"3497","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",2,"white_background_prac_nq","+","scenes/noisy_quiet_prac02.jpg","3",2171
"3498","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",3,"white_background_prac_nq","+","scenes/noisy_quiet_prac03.jpg","3",3136
"3499","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",4,"white_background_prac_nq","+","scenes/noisy_quiet_prac04.jpg","4",3362
"3500","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",5,"white_background_prac_nq","+","scenes/noisy_quiet_prac05.jpg","4",1776
"3501","5.0.7.0","win","20:24:24",87,"NQPrac",5,"likert_nq_prac",6,"white_background_prac_nq","+","scenes/noisy_quiet_prac06.jpg","2",2979
"3502","5.0.7.0","win","20:24:24",87,"NQ",6,"beginning_B1_nq_trial",1,"images/block1_inst.png","0","0","57",1192
"3503","5.0.7.0","win","20:24:24",87,"NQ",6,"reminder_nq_trial",2,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",2605
"3504","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",3,"white_background_main_nq","+","scenes/forest_113.jpg","3",1869
"3505","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",4,"white_background_main_nq","+","scenes/station_030.jpg","4",2422
"3506","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",5,"white_background_main_nq","+","scenes/beach_130.jpg","3",2760
"3507","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",6,"white_background_main_nq","+","scenes/station_023.jpg","4",1068
"3508","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",7,"white_background_main_nq","+","scenes/city_016.jpg","4",1442
"3509","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",8,"white_background_main_nq","+","scenes/beach_057.jpg","2",1850
"3510","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",9,"white_background_main_nq","+","scenes/forest_072.jpg","1",1702
"3511","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",10,"white_background_main_nq","+","scenes/beach_131.jpg","1",1761
"3512","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",11,"white_background_main_nq","+","scenes/forest_043.jpg","1",3687
"3513","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",12,"white_background_main_nq","+","scenes/city_059.jpg","2",1755
"3514","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",13,"white_background_main_nq","+","scenes/beach_134.jpg","2",2497
"3515","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",14,"white_background_main_nq","+","scenes/city_073.jpg","2",5388
"3516","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",15,"white_background_main_nq","+","scenes/station_113.jpg","3",2268
"3517","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",16,"white_background_main_nq","+","scenes/beach_137.jpg","2",2160
"3518","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",17,"white_background_main_nq","+","scenes/beach_050.jpg","1",2055
"3519","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",18,"white_background_main_nq","+","scenes/station_062.jpg","3",1525
"3520","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",19,"white_background_main_nq","+","scenes/forest_118.jpg","2",2006
"3521","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",20,"white_background_main_nq","+","scenes/station_064.jpg","3",1235
"3522","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",21,"white_background_main_nq","+","scenes/beach_067.jpg","2",3743
"3523","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",22,"white_background_main_nq","+","scenes/city_020.jpg","4",2544
"3524","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",23,"white_background_main_nq","+","scenes/beach_002.jpg","2",2273
"3525","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",24,"white_background_main_nq","+","scenes/beach_133.jpg","3",2573
"3526","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",25,"white_background_main_nq","+","scenes/beach_132.jpg","2",2641
"3527","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",26,"white_background_main_nq","+","scenes/station_010.jpg","4",2869
"3528","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",27,"white_background_main_nq","+","scenes/forest_107.jpg","3",3517
"3529","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",28,"white_background_main_nq","+","scenes/city_018.jpg","3",2906
"3530","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",29,"white_background_main_nq","+","scenes/city_075.jpg","3",1409
"3531","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",30,"white_background_main_nq","+","scenes/forest_053.jpg","2",1160
"3532","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",31,"white_background_main_nq","+","scenes/city_023.jpg","3",1501
"3533","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",32,"white_background_main_nq","+","scenes/station_101.jpg","2",4991
"3534","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",33,"white_background_main_nq","+","scenes/station_102.jpg","3",1811
"3535","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",34,"white_background_main_nq","+","scenes/station_056.jpg","2",1594
"3536","5.0.7.0","win","20:24:24",87,"NQ",6,"beginning_B2_nq_trial",35,"images/block2_inst.jpg","0","0","57",1171
"3537","5.0.7.0","win","20:24:24",87,"NQ",6,"reminder_nq_trial",36,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",8443
"3538","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",37,"white_background_main_nq","+","scenes/city_019.jpg","3",2397
"3539","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",38,"white_background_main_nq","+","scenes/beach_080.jpg","2",1062
"3540","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",39,"white_background_main_nq","+","scenes/forest_042.jpg","1",774
"3541","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",40,"white_background_main_nq","+","scenes/forest_014.jpg","3",721
"3542","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",41,"white_background_main_nq","+","scenes/city_102.jpg","3",448
"3543","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",42,"white_background_main_nq","+","scenes/forest_045.jpg","2",317
"3544","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",43,"white_background_main_nq","+","scenes/forest_056.jpg","1",784
"3545","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",44,"white_background_main_nq","+","scenes/station_108.jpg","3",849
"3546","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",45,"white_background_main_nq","+","scenes/station_055.jpg","2",1504
"3547","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",46,"white_background_main_nq","+","scenes/city_025.jpg","3",566
"3548","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",47,"white_background_main_nq","+","scenes/station_029.jpg","3",420
"3549","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",48,"white_background_main_nq","+","scenes/city_117.jpg","4",1992
"3550","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",49,"white_background_main_nq","+","scenes/forest_050.jpg","1",2275
"3551","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",50,"white_background_main_nq","+","scenes/forest_015.jpg","2",1095
"3552","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",51,"white_background_main_nq","+","scenes/beach_077.jpg","2",441
"3553","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",52,"white_background_main_nq","+","scenes/beach_044.jpg","4",814
"3554","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",53,"white_background_main_nq","+","scenes/city_070.jpg","2",455
"3555","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",54,"white_background_main_nq","+","scenes/beach_101.jpg","2",484
"3556","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",55,"white_background_main_nq","+","scenes/station_034.jpg","3",1060
"3557","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",56,"white_background_main_nq","+","scenes/city_062.jpg","4",746
"3558","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",57,"white_background_main_nq","+","scenes/forest_102.jpg","1",557
"3559","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",58,"white_background_main_nq","+","scenes/city_029.jpg","2",434
"3560","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",59,"white_background_main_nq","+","scenes/station_072.jpg","3",630
"3561","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",60,"white_background_main_nq","+","scenes/forest_039.jpg","2",598
"3562","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",61,"white_background_main_nq","+","scenes/city_032.jpg","3",457
"3563","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",62,"white_background_main_nq","+","scenes/forest_044.jpg","1",517
"3564","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",63,"white_background_main_nq","+","scenes/forest_031.jpg","1",3851
"3565","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",64,"white_background_main_nq","+","scenes/beach_051.jpg","3",1105
"3566","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",65,"white_background_main_nq","+","scenes/station_025.jpg","3",602
"3567","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",66,"white_background_main_nq","+","scenes/city_063.jpg","3",1198
"3568","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",67,"white_background_main_nq","+","scenes/station_103.jpg","4",1256
"3569","5.0.7.0","win","20:24:24",87,"NQ",6,"likert_nq",68,"white_background_main_nq","+","scenes/beach_049.jpg","3",1652
"3570","5.0.7.0","win","20:24:24",87,"demo_block",7,"age",1,"0","0","0","24",10385
"3571","5.0.7.0","win","20:24:24",87,"demo_block",7,"education",1,"0","0","0","bachelor's degree",10385
"3572","5.0.7.0","win","20:24:24",87,"demo_block",7,"left_right_handed",1,"0","0","0","right",10385
"3573","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption1",2,"0","0","0","0",56665754
"3574","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption2",2,"0","0","0","",56665754
"3575","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption3",2,"0","0","0","",56665754
"3576","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption4",2,"0","0","0","",56665754
"3577","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption5",2,"0","0","0","",56665754
"3578","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption6",2,"0","0","0","",56665754
"3579","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption7",2,"0","0","0","",56665754
"3580","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption8",2,"0","0","0","",56665754
"3581","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceoption9",2,"0","0","0","",56665754
"3582","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceother",2,"0","0","0","",56665754
"3583","5.0.7.0","win","20:24:24",87,"demo_block",7,"raceother",2,"0","0","0","",56665754
"3584","5.0.7.0","win","20:24:24",87,"demo_block",7,"english_language",2,"0","0","0","Yes",56665754
"3585","5.0.7.0","win","20:24:24",87,"demo_block",7,"english_languageother",2,"0","0","0","",56665754
"3586","5.0.7.0","win","20:24:24",87,"demo_block",7,"worker_id",2,"0","0","0","I",56665754
"3587","5.0.14.0","win","1:45:01",93,"HCPrac",2,"likert_prac_hc",1,"white_background_prac_hc","+","scenes/hot_cold_prac01.jpg","4",4969
"3588","5.0.14.0","win","1:45:01",93,"HCPrac",2,"likert_prac_hc",2,"white_background_prac_hc","+","scenes/hot_cold_prac02.jpg","1",1578
"3589","5.0.14.0","win","1:45:01",93,"HCPrac",2,"likert_prac_hc",3,"white_background_prac_hc","+","scenes/hot_cold_prac03.jpg","3",5192
"3590","5.0.14.0","win","1:45:01",93,"HCPrac",2,"likert_prac_hc",4,"white_background_prac_hc","+","scenes/hot_cold_prac04.jpg","1",1423
"3591","5.0.14.0","win","1:45:01",93,"HC",3,"beginning_B1_hc_trial",1,"images/block1_inst.png","0","0","57",3003
"3592","5.0.14.0","win","1:45:01",93,"HC",3,"reminder_hc_trial",2,"images/hot_cold_scale_reminder.jpg","0","0","57",2268
"3593","5.0.14.0","win","1:45:01",93,"HC",3,"likert_hc",3,"white_background_main_hc","+","scenes/beach_130.jpg","4",2896
